"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260611","5호선","을지로4가","8510","8341","20260614"
"20260611","2호선","을지로입구","60072","61970","20260614"
"20260611","경원선","응봉","2186","1812","20260614"
"20260611","6호선","응암","20410","20445","20260614"
"20260611","경부선","의왕","11098","11032","20260614"
"20260611","경원선","의정부","21034","21220","20260614"
"20260611","2호선","이대","21170","22599","20260614"
"20260611","분당선","이매","6242","5874","20260614"
"20260611","경강선","이매","1147","1124","20260614"
"20260611","7호선","이수","19574","19418","20260614"
"20260611","경강선","이천","3123","3404","20260614"
"20260611","4호선","이촌(국립중앙박물관)","10917","11650","20260614"
"20260611","경원선","이촌(국립중앙박물관)","4421","3667","20260614"
"20260611","6호선","이태원","11979","13572","20260614"
"20260611","과천선","인덕원","30519","31357","20260614"
"20260611","경인선","인천","4152","3361","20260614"
"20260611","수인선","인천","1100","1685","20260614"
"20260611","공항철도 1호선","인천공항1터미널","14981","11784","20260614"
"20260611","공항철도 1호선","인천공항2터미널","12694","8362","20260614"
"20260611","수인선","인천논현","6257","6589","20260614"
"20260611","수인선","인하대","9289","8747","20260614"
"20260611","경의선","일산","11897","11803","20260614"
"20260611","3호선","일원","13539","13406","20260614"
"20260611","경의선","임진강","41","12","20260614"
"20260611","7호선","자양(뚝섬한강공원)","10797","10348","20260614"
"20260611","2호선","잠실(송파구청)","82593","82191","20260614"
"20260611","8호선","잠실(송파구청)","19868","22804","20260614"
"20260611","2호선","잠실나루","18742","18162","20260614"
"20260611","2호선","잠실새내","26636","25653","20260614"
"20260611","3호선","잠원","8455","8177","20260614"
"20260611","7호선","장승배기","11098","10864","20260614"
"20260611","7호선","장암","3246","1147","20260614"
"20260611","8호선","장지","19381","17843","20260614"
"20260611","5호선","장한평","23475","23290","20260614"
"20260611","경원선","전곡","1149","1098","20260614"
"20260611","우이신설선","정릉","5555","5027","20260614"
"20260611","일산선","정발산","7806","7867","20260614"
"20260611","과천선","정부과천청사","16155","17264","20260614"
"20260611","안산선","정왕","12571","12484","20260614"
"20260611","분당선","정자","22506","23991","20260614"
"20260611","1호선","제기동","17679","18091","20260614"
"20260611","경인선","제물포","13005","12483","20260614"
"20260611","1호선","종각","46039","46223","20260614"
"20260611","5호선","종로3가","16583","16296","20260614"
"20260611","1호선","종로3가","28413","24671","20260614"
"20260611","3호선","종로3가","13091","14538","20260614"
"20260611","1호선","종로5가","26703","26560","20260614"
"20260611","2호선","종합운동장","20060","22156","20260614"
"20260611","9호선2~3단계","종합운동장","5969","6257","20260614"
"20260611","경인선","주안","20152","18337","20260614"
"20260611","일산선","주엽","10249","10182","20260614"
"20260611","분당선","죽전","16377","17746","20260614"
"20260611","7호선","중계","17179","16035","20260614"
"20260611","7호선","중곡","12651","12021","20260614"
"20260611","경인선","중동","10461","9761","20260614"
"20260611","중앙선","중랑","6199","5844","20260614"
"20260611","안산선","중앙","20478","21368","20260614"
"20260611","9호선2~3단계","중앙보훈병원","15854","13695","20260614"
"20260611","7호선","중화","12646","12544","20260614"
"20260611","9호선","증미","9508","9217","20260614"
"20260611","6호선","증산(명지대앞)","10512","10367","20260614"
"20260611","3호선","지축","8872","9024","20260614"
"20260611","중앙선","지평","70","80","20260614"
"20260611","경원선","지행","7341","7446","20260614"
"20260611","경부선","직산","1189","1174","20260614"
"20260611","경부선","진위","1910","1782","20260614"
"20260611","4호선","창동","31233","32748","20260614"
"20260611","경원선","창동","3","0","20260614"
"20260611","6호선","창신","4439","3798","20260614"
"20260611","경춘선","천마산","1809","1669","20260614"
"20260611","경부선","천안","8822","7234","20260614"
"20260611","7호선","천왕","14022","13670","20260614"
"20260611","5호선","천호(풍납토성)","23196","22558","20260614"
"20260611","8호선","천호(풍납토성)","20482","23180","20260614"
"20260611","7호선","철산","25888","26564","20260614"
"20260611","6호선","청구","4309","4434","20260614"
"20260611","5호선","청구","4112","3742","20260614"
"20260611","7호선","청담","21661","23918","20260614"
"20260611","공항철도 1호선","청라국제도시","9074","8726","20260614"
"20260611","1호선","청량리(서울시립대입구)","25755","25290","20260614"
"20260611","경원선","청량리(서울시립대입구)","18215","18844","20260614"
"20260611","분당선","청명","5543","5434","20260614"
"20260611","경원선","청산","143","116","20260614"
"20260611","경춘선","청평","1786","1824","20260614"
"20260611","경강선","초월","4242","4050","20260614"
"20260611","안산선","초지","5549","5642","20260614"
"20260611","4호선","총신대입구(이수)","21971","23654","20260614"
"20260611","경춘선","춘천","1644","1284","20260614"
"20260611","4호선","충무로","39616","39871","20260614"
"20260611","3호선","충무로","4","0","20260614"
"20260611","5호선","충정로(경기대입구)","6033","6387","20260614"
"20260611","2호선","충정로(경기대입구)","11963","12784","20260614"
"20260611","경의선","탄현","8858","8625","20260614"
"20260611","장항선","탕정","2936","2363","20260614"
"20260611","6호선","태릉입구","6490","7270","20260614"
"20260611","7호선","태릉입구","9924","9424","20260614"
"20260611","분당선","태평","14499","14048","20260614"
"20260611","경춘선","퇴계원","3811","3582","20260614"
"20260611","경의선","파주","1979","1647","20260614"
"20260611","경강선","판교","6839","6890","20260614"
"20260611","중앙선","팔당","961","962","20260614"
"20260611","경춘선","평내호평","7520","7405","20260614"
"20260611","과천선","평촌","21170","20556","20260614"
"20260611","경부선","평택","14883","14632","20260614"
"20260611","경부선","평택지제","5523","5350","20260614"
"20260611","경의선","풍산","7423","7035","20260614"
"20260611","7호선","하계","20645","19566","20260614"
"20260611","5호선","하남검단산","7331","6784","20260614"
"20260611","5호선","하남시청(덕풍?신장)","9957","9538","20260614"
"20260611","5호선","하남풍산","5417","5359","20260614"
"20260611","7호선","학동","26972","27613","20260614"
"20260611","3호선","학여울","3327","3329","20260614"
"20260611","6호선","한강진","10370","12735","20260614"
"20260611","경의선","한국항공대","3961","3605","20260614"
"20260611","경원선","한남","4021","4053","20260614"
"20260611","안산선","한대앞","11926","12094","20260614"
"20260611","4호선","한성대입구(삼선교)","18571","17521","20260614"
"20260611","9호선2~3단계","한성백제","3924","3583","20260614"
"20260611","2호선","한양대","17039","18763","20260614"
"20260611","분당선","한티","17214","18603","20260614"
"20260611","6호선","합정","14345","14185","20260614"
"20260611","2호선","합정","33540","36108","20260614"
"20260611","5호선","행당","9247","8213","20260614"
"20260611","경의선","행신","8527","8628","20260614"
"20260611","4호선","혜화","41142","40862","20260614"
"20260611","수인선","호구포","4623","4844","20260614"
"20260611","경의선","홍대입구","2203","2507","20260614"
"20260611","2호선","홍대입구","71621","75248","20260614"
"20260611","공항철도 1호선","홍대입구","15557","15358","20260614"
"20260611","3호선","홍제","20905","19946","20260614"
"20260611","우이신설선","화계","4346","4129","20260614"
"20260611","5호선","화곡","32581","30545","20260614"
"20260611","6호선","화랑대(서울여대입구)","13714","11371","20260614"
"20260611","경부선","화서","12377","12224","20260614"
"20260611","일산선","화정","19521","20144","20260614"
"20260611","중앙선","회기","31778","30185","20260614"
"20260611","경원선","회룡","15241","14977","20260614"
"20260611","4호선","회현(남대문시장)","33263","34867","20260614"
"20260611","경의선","효창공원앞","3942","4197","20260614"
"20260611","6호선","효창공원앞","9530","8778","20260614"
"20260611","9호선","흑석(중앙대입구)","12088","12255","20260614"
"20260610","우이신설선","4.19민주묘지","4719","4653","20260613"
"20260610","경원선","가능","7462","7314","20260613"
"20260610","3호선","가락시장","10810","10367","20260613"
"20260610","8호선","가락시장","9738","10578","20260613"
"20260610","7호선","가산디지털단지","51700","52502","20260613"
"20260610","경부선","가산디지털단지","20326","23442","20260613"
"20260610","9호선","가양","25271","24679","20260613"
"20260610","우이신설선","가오리","4876","4989","20260613"
"20260610","경의선","가좌","6977","6649","20260613"
"20260610","분당선","가천대","16368","16091","20260613"
"20260610","경춘선","가평","1971","1966","20260613"
"20260610","경인선","간석","6581","6336","20260613"
"20260610","경춘선","갈매","3121","2872","20260613"
"20260610","2호선","강남","90153","87765","20260613"
"20260610","분당선","강남구청","11105","12698","20260613"
"20260610","7호선","강남구청","18789","21303","20260613"
"20260610","5호선","강동","21720","21083","20260613"
"20260610","8호선","강동구청","12455","12752","20260613"
"20260610","경의선","강매","3818","3198","20260613"
"20260610","2호선","강변(동서울터미널)","27942","24782","20260613"
"20260610","5호선","강일","7170","6717","20260613"
"20260610","경춘선","강촌","475","474","20260613"
"20260610","5호선","개롱","7663","7842","20260613"
"20260610","경인선","개봉","26454","25986","20260613"
"20260610","분당선","개포동","4668","4760","20260613"
"20260610","9호선","개화","2828","1891","20260613"
"20260610","5호선","개화산","6985","6621","20260613"
"20260610","5호선","거여","11938","11923","20260613"
"20260610","7호선","건대입구","16726","16443","20260613"
"20260610","2호선","건대입구","39327","40814","20260613"
"20260610","공항철도 1호선","검암","6894","6957","20260613"
"20260610","경강선","경기광주","9804","9371","20260613"
"20260610","과천선","경마공원","1598","1544","20260613"
"20260610","3호선","경복궁(정부서울청사)","32234","31951","20260613"
"20260610","3호선","경찰병원","9030","9034","20260613"
"20260610","공항철도 1호선","계양","10434","10436","20260613"
"20260610","5호선","고덕","12074","11858","20260613"
"20260610","6호선","고려대(종암)","11064","10640","20260613"
"20260610","수인선","고색","7313","7219","20260613"
"20260610","3호선","고속터미널","46696","43329","20260613"
"20260610","7호선","고속터미널","17808","16483","20260613"
"20260610","9호선","고속터미널","16365","21086","20260613"
"20260610","안산선","고잔","10519","10054","20260613"
"20260610","경의선","곡산","673","741","20260613"
"20260610","경강선","곤지암","2530","2554","20260613"
"20260610","경의선","공덕","4988","3789","20260613"
"20260610","공항철도 1호선","공덕","3660","4593","20260613"
"20260610","6호선","공덕","21972","21775","20260613"
"20260610","5호선","공덕","17020","17902","20260613"
"20260610","7호선","공릉(서울과학기술대)","14847","14518","20260613"
"20260610","9호선","공항시장","3057","3217","20260613"
"20260610","공항철도 1호선","공항화물청사","2322","2423","20260613"
"20260610","과천선","과천","6002","5366","20260613"
"20260610","경부선","관악","8391","8215","20260613"
"20260610","신림선","관악산(서울대)","3891","3623","20260613"
"20260610","5호선","광나루(장신대)","12630","12102","20260613"
"20260610","경부선","광명","3953","3338","20260613"
"20260610","7호선","광명사거리","25874","25788","20260613"
"20260610","경원선","광운대","10816","10388","20260613"
"20260610","5호선","광화문(세종문화회관)","41803","43317","20260613"
"20260610","6호선","광흥창(서강)","11571","10943","20260613"
"20260610","3호선","교대(법원.검찰청)","20643","11663","20260613"
"20260610","2호선","교대(법원.검찰청)","37210","44791","20260613"
"20260610","경부선","구로","18917","19240","20260613"
"20260610","2호선","구로디지털단지","65984","65551","20260613"
"20260610","분당선","구룡","4313","4284","20260613"
"20260610","중앙선","구리","8226","8658","20260613"
"20260610","9호선","구반포","3270","2937","20260613"
"20260610","6호선","구산","9437","7320","20260613"
"20260610","분당선","구성","8958","9025","20260613"
"20260610","2호선","구의(광진구청)","32634","32158","20260613"
"20260610","경인선","구일","10083","10256","20260613"
"20260610","3호선","구파발","25148","24086","20260613"
"20260610","중앙선","국수","788","713","20260613"
"20260610","9호선","국회의사당","20669","20976","20260613"
"20260610","7호선","군자(능동)","17627","14188","20260613"
"20260610","5호선","군자(능동)","13931","15275","20260613"
"20260610","경부선","군포","7914","7733","20260613"
"20260610","경춘선","굴봉산","109","100","20260613"
"20260610","5호선","굽은다리(강동구민회관앞)","11285","10800","20260613"
"20260610","경춘선","금곡","2028","1976","20260613"
"20260610","경의선","금릉","5606","5402","20260613"
"20260610","경부선","금정","32898","33786","20260613"
"20260610","경부선","금천구청","12408","12895","20260613"
"20260610","경의선","금촌","7184","6967","20260613"
"20260610","3호선","금호","9305","8787","20260613"
"20260610","분당선","기흥","12956","12431","20260613"
"20260610","5호선","길동","10359","10635","20260613"
"20260610","4호선","길음","25992","26214","20260613"
"20260610","경춘선","김유정","405","438","20260613"
"20260610","5호선","김포공항","13988","8412","20260613"
"20260610","서해선","김포공항","2983","4478","20260613"
"20260610","공항철도 1호선","김포공항","9035","5209","20260613"
"20260610","9호선","김포공항","5685","10138","20260613"
"20260610","5호선","까치산","31731","30660","20260613"
"20260610","2호선","낙성대(강감찬)","31532","31406","20260613"
"20260610","7호선","남구로","17432","18518","20260613"
"20260610","수인선","남동인더스파크","2742","3105","20260613"
"20260610","3호선","남부터미널(예술의전당)","34286","34441","20260613"
"20260610","7호선","남성","13030","12534","20260613"
"20260610","경부선","남영","11214","11897","20260613"
"20260610","8호선","남위례","9657","9600","20260613"
"20260610","경춘선","남춘천","2982","3004","20260613"
"20260610","4호선","남태령","1772","1589","20260613"
"20260610","8호선","남한산성입구(성남법원.검찰청)","15827","14680","20260613"
"20260610","7호선","내방","17861","17938","20260613"
"20260610","9호선","노들","5682","4637","20260613"
"20260610","경부선","노량진","9523","9704","20260613"
"20260610","9호선","노량진","29739","29190","20260613"
"20260610","7호선","노원","22651","23702","20260613"
"20260610","4호선","노원","23195","26126","20260613"
"20260610","3호선","녹번","18007","16622","20260613"
"20260610","6호선","녹사평(용산구청)","5820","5935","20260613"
"20260610","경원선","녹양","5091","4913","20260613"
"20260610","경원선","녹천","5242","4587","20260613"
"20260610","7호선","논현","21719","22142","20260613"
"20260610","경의선","능곡","5192","4915","20260613"
"20260610","8호선","단대오거리","14487","13973","20260613"
"20260610","수인선","달월","109","77","20260613"
"20260610","5호선","답십리","18790","17029","20260613"
"20260610","신림선","당곡","5649","5420","20260613"
"20260610","2호선","당산","22344","25379","20260613"
"20260610","9호선","당산","22453","22000","20260613"
"20260610","경부선","당정","7741","7351","20260613"
"20260610","일산선","대곡","14535","12902","20260613"
"20260610","과천선","대공원","3477","3443","20260613"
"20260610","7호선","대림(구로구청)","9759","9853","20260613"
"20260610","2호선","대림(구로구청)","27904","28549","20260613"
"20260610","분당선","대모산입구","6743","6553","20260613"
"20260610","경부선","대방","12452","14301","20260613"
"20260610","신림선","대방","4006","3048","20260613"
"20260610","경춘선","대성리","484","429","20260613"
"20260610","안산선","대야미","6009","5407","20260613"
"20260610","3호선","대청","12509","11616","20260613"
"20260610","3호선","대치","13770","13857","20260613"
"20260610","일산선","대화","12955","10518","20260613"
"20260610","6호선","대흥(서강대앞)","12108","12854","20260613"
"20260610","경원선","덕계","8069","7496","20260613"
"20260610","중앙선","덕소","6074","6110","20260613"
"20260610","경원선","덕정","7977","7576","20260613"
"20260610","3호선","도곡","7459","7229","20260613"
"20260610","분당선","도곡","8913","8495","20260613"
"20260610","중앙선","도농","11042","10337","20260613"
"20260610","2호선","도림천","1473","1488","20260613"
"20260610","경원선","도봉","6795","6398","20260613"
"20260610","7호선","도봉산","10642","12205","20260613"
"20260610","경원선","도봉산","8206","5353","20260613"
"20260610","중앙선","도심","3436","2679","20260613"
"20260610","경인선","도원","3804","3836","20260613"
"20260610","경인선","도화","4774","4370","20260613"
"20260610","3호선","독립문","9128","9567","20260613"
"20260610","6호선","독바위","2868","3138","20260613"
"20260610","경부선","독산","19274","19497","20260613"
"20260610","6호선","돌곶이","14179","13353","20260613"
"20260610","1호선","동대문","14199","13825","20260613"
"20260610","4호선","동대문","22237","22374","20260613"
"20260610","4호선","동대문역사문화공원(DDP)","22436","19997","20260613"
"20260610","2호선","동대문역사문화공원(DDP)","16625","19069","20260613"
"20260610","5호선","동대문역사문화공원(DDP)","3998","4424","20260613"
"20260610","3호선","동대입구","12890","14397","20260613"
"20260610","경원선","동두천","2475","2360","20260613"
"20260610","경원선","동두천중앙","3514","3461","20260613"
"20260610","1호선","동묘앞","9968","10150","20260613"
"20260610","6호선","동묘앞","10654","11405","20260613"
"20260610","경인선","동암","16867","17160","20260613"
"20260610","경인선","동인천","14826","13644","20260613"
"20260610","4호선","동작(현충원)","2435","2506","20260613"
"20260610","9호선","동작(현충원)","2315","1994","20260613"
"20260610","경부선","두정","9934","11414","20260613"
"20260610","5호선","둔촌동","15724","15521","20260613"
"20260610","9호선2~3단계","둔촌오륜","5521","5446","20260613"
"20260610","9호선","등촌","14749","14174","20260613"
"20260610","공항철도 1호선","디지털미디어시티","16657","15833","20260613"
"20260610","경의선","디지털미디어시티","2976","2812","20260613"
"20260610","6호선","디지털미디어시티","17296","18692","20260613"
"20260610","2호선","뚝섬","28240","30237","20260613"
"20260610","5호선","마곡","19205","19217","20260613"
"20260610","공항철도 1호선","마곡나루(서울식물원)","19059","18222","20260613"
"20260610","9호선","마곡나루(서울식물원)","18357","17849","20260613"
"20260610","일산선","마두","9509","9638","20260613"
"20260610","7호선","마들","15418","14698","20260613"
"20260610","경춘선","마석","4648","4593","20260613"
"20260610","5호선","마장","6883","6656","20260613"
"20260610","5호선","마천","8732","7519","20260613"
"20260610","5호선","마포","17159","17616","20260613"
"20260610","6호선","마포구청","16843","15354","20260613"
"20260610","중앙선","망우","8277","8096","20260613"
"20260610","6호선","망원","17202","18172","20260613"
"20260610","경원선","망월사","11779","11919","20260613"
"20260610","분당선","망포","17679","17379","20260613"
"20260610","분당선","매교","6339","6314","20260613"
"20260610","3호선","매봉","15803","15210","20260613"
"20260610","분당선","매탄권선","6506","6413","20260613"
"20260610","7호선","먹골","11607","11616","20260613"
"20260610","7호선","면목","16209","15930","20260613"
"20260610","4호선","명동","41717","43906","20260613"
"20260610","5호선","명일","9510","9629","20260613"
"20260610","경부선","명학","11226","10992","20260613"
"20260610","8호선","모란","5445","4253","20260613"
"20260610","분당선","모란","21635","22412","20260613"
"20260610","5호선","목동","18987","21042","20260613"
"20260610","8호선","몽촌토성(평화의문)","9804","10276","20260613"
"20260610","3호선","무악재","4899","4857","20260613"
"20260610","2호선","문래","26399","27047","20260613"
"20260610","경의선","문산","6046","5864","20260613"
"20260610","8호선","문정","27223","28855","20260613"
"20260610","분당선","미금","17786","18484","20260613"
"20260610","5호선","미사","21072","21508","20260613"
"20260610","4호선","미아(서울사이버대학)","19109","18510","20260613"
"20260610","4호선","미아사거리","29448","29488","20260613"
"20260610","안산선","반월","5015","4841","20260613"
"20260610","7호선","반포","8024","7642","20260613"
"20260610","5호선","발산","28533","29086","20260613"
"20260610","2호선","방배","21200","21894","20260613"
"20260610","5호선","방이","8599","8956","20260613"
"20260610","경원선","방학","11448","11313","20260613"
"20260610","5호선","방화","8469","8126","20260613"
"20260610","장항선","배방","1374","1407","20260613"
"20260610","경의선","백마","8734","8744","20260613"
"20260610","일산선","백석","11410","11769","20260613"
"20260610","경춘선","백양리","89","94","20260613"
"20260610","경인선","백운","8138","7930","20260613"
"20260610","6호선","버티고개","2623","2578","20260613"
"20260610","과천선","범계","32522","32866","20260613"
"20260610","경춘선","별내","2817","2666","20260613"
"20260610","경부선","병점","19177","19215","20260613"
"20260610","신림선","보라매","5614","4973","20260613"
"20260610","7호선","보라매","7568","7819","20260613"
"20260610","신림선","보라매공원","2964","3281","20260613"
"20260610","신림선","보라매병원","10099","10664","20260613"
"20260610","6호선","보문","9463","9073","20260613"
"20260610","우이신설선","보문","2014","2044","20260613"
"20260610","경원선","보산","1661","1586","20260613"
"20260610","분당선","보정","3088","2782","20260613"
"20260610","8호선","복정","11816","10217","20260613"
"20260610","분당선","복정","1","0","20260613"
"20260610","장항선","봉명","1694","1626","20260613"
"20260610","9호선2~3단계","봉은사","28779","30541","20260613"
"20260610","2호선","봉천","27924","26169","20260613"
"20260610","6호선","봉화산(서울의료원)","9872","9168","20260613"
"20260610","경인선","부개","9721","9089","20260613"
"20260610","경강선","부발","2590","2563","20260613"
"20260610","경인선","부천","35174","35160","20260613"
"20260610","서해선","부천종합운동장","3649","3161","20260613"
"20260610","경인선","부평","30816","32455","20260613"
"20260610","우이신설선","북한산보국문","7263","6820","20260613"
"20260610","우이신설선","북한산우이","3088","2914","20260613"
"20260610","6호선","불광","5616","5220","20260613"
"20260610","3호선","불광","18572","19819","20260613"
"20260610","4호선","불암산","11129","9558","20260613"
"20260610","7호선","사가정","18104","18326","20260613"
"20260610","2호선","사당","47025","50666","20260613"
"20260610","4호선","사당","28928","25195","20260613"
"20260610","경춘선","사릉","2454","2382","20260613"
"20260610","수인선","사리","6061","5412","20260613"
"20260610","9호선","사평","4849","4643","20260613"
"20260610","안산선","산본","18869","20143","20260613"
"20260610","8호선","산성","7336","7562","20260613"
"20260610","6호선","삼각지(전쟁기념관)","8476","7558","20260613"
"20260610","4호선","삼각지(전쟁기념관)","6685","7581","20260613"
"20260610","경강선","삼동","2693","2607","20260613"
"20260610","2호선","삼성(무역센터)","66340","61846","20260613"
"20260610","9호선2~3단계","삼성중앙","9514","10065","20260613"
"20260610","일산선","삼송","22669","22036","20260613"
"20260610","우이신설선","삼양","2784","3052","20260613"
"20260610","우이신설선","삼양사거리","3282","3223","20260613"
"20260610","9호선2~3단계","삼전","9736","9265","20260613"
"20260610","분당선","상갈","6205","5826","20260613"
"20260610","4호선","상계","22202","21096","20260613"
"20260610","7호선","상도","15155","15080","20260613"
"20260610","안산선","상록수","17521","17721","20260613"
"20260610","중앙선","상봉","6622","6512","20260613"
"20260610","7호선","상봉","20543","20014","20260613"
"20260610","6호선","상수","11459","12563","20260613"
"20260610","2호선","상왕십리","16440","16222","20260613"
"20260610","6호선","상월곡(한국과학기술연구원)","8165","7904","20260613"
"20260610","5호선","상일동","17091","16353","20260613"
"20260610","경춘선","상천","308","304","20260613"
"20260610","6호선","새절(신사)","15243","14407","20260613"
"20260610","9호선","샛강","8012","8060","20260613"
"20260610","신림선","샛강","3697","4291","20260613"
"20260610","경의선","서강대","2840","2766","20260613"
"20260610","5호선","서대문","22964","23337","20260613"
"20260610","경부선","서동탄","1713","1399","20260613"
"20260610","경원선","서빙고","2459","2238","20260613"
"20260610","신림선","서울대벤처타운","11220","10407","20260613"
"20260610","2호선","서울대입구(관악구청)","52939","50694","20260613"
"20260610","분당선","서울숲","14959","15406","20260613"
"20260610","1호선","서울역","86054","81740","20260613"
"20260610","4호선","서울역","15630","23579","20260613"
"20260610","공항철도 1호선","서울역","13211","11471","20260613"
"20260610","경부선","서울역","9649","3050","20260613"
"20260610","경의선","서울역","3939","5109","20260613"
"20260610","신림선","서울지방병무청","3703","4020","20260613"
"20260610","신림선","서원","3989","3580","20260613"
"20260610","경부선","서정리","10158","9584","20260613"
"20260610","2호선","서초","25987","25837","20260613"
"20260610","분당선","서현","26395","26789","20260613"
"20260610","경원선","석계","8405","9275","20260613"
"20260610","6호선","석계","14431","14824","20260613"
"20260610","경부선","석수","9629","8935","20260613"
"20260610","8호선","석촌","10083","11065","20260613"
"20260610","9호선2~3단계","석촌","11048","10386","20260613"
"20260610","9호선2~3단계","석촌고분","8587","8360","20260613"
"20260610","분당선","선릉","14825","22342","20260613"
"20260610","2호선","선릉","67958","59673","20260613"
"20260610","과천선","선바위","8734","7863","20260613"
"20260610","9호선","선유도","10890","10057","20260613"
"20260610","분당선","선정릉","8749","9077","20260613"
"20260610","9호선2~3단계","선정릉","12511","13323","20260613"
"20260610","경부선","성균관대","18390","17978","20260613"
"20260610","경강선","성남","1591","1308","20260613"
"20260610","2호선","성수","57676","61701","20260613"
"20260610","4호선","성신여대입구(돈암)","27081","25935","20260613"
"20260610","우이신설선","성신여대입구(돈암)","4226","4422","20260613"
"20260610","경부선","성환","7965","7497","20260613"
"20260610","경부선","세류","4163","3874","20260613"
"20260610","경부선","세마","4053","3880","20260613"
"20260610","경강선","세종대왕릉","359","376","20260613"
"20260610","수인선","소래포구","5878","5479","20260613"
"20260610","경인선","소사","9553","9056","20260613"
"20260610","경원선","소요산","1702","1682","20260613"
"20260610","우이신설선","솔밭공원","3095","2926","20260613"
"20260610","우이신설선","솔샘","6734","6442","20260613"
"20260610","경인선","송내","29586","29458","20260613"
"20260610","수인선","송도","3130","2901","20260613"
"20260610","5호선","송정","7088","6753","20260613"
"20260610","경부선","송탄","4866","4773","20260613"
"20260610","8호선","송파","11696","11553","20260613"
"20260610","9호선2~3단계","송파나루","6502","6811","20260613"
"20260610","분당선","수내","14413","14531","20260613"
"20260610","7호선","수락산","14197","14323","20260613"
"20260610","안산선","수리산","4785","3979","20260613"
"20260610","경의선","수색","3632","3842","20260613"
"20260610","3호선","수서","20712","20547","20260613"
"20260610","분당선","수서","19977","20946","20260613"
"20260610","경부선","수원","40943","42965","20260613"
"20260610","분당선","수원","8957","8317","20260613"
"20260610","분당선","수원시청","16049","16849","20260613"
"20260610","4호선","수유(강북구청)","38455","38626","20260613"
"20260610","8호선","수진","6614","6257","20260613"
"20260610","4호선","숙대입구(갈월)","19320","18845","20260613"
"20260610","7호선","숭실대입구(살피재)","18023","18017","20260613"
"20260610","수인선","숭의","5597","5196","20260613"
"20260610","1호선","시청","32472","32527","20260613"
"20260610","2호선","시청","32486","31104","20260613"
"20260610","분당선","신갈","5787","5753","20260613"
"20260610","5호선","신금호","7400","7889","20260613"
"20260610","5호선","신길","5711","5951","20260613"
"20260610","경부선","신길","9868","8844","20260613"
"20260610","안산선","신길온천","2393","2136","20260613"
"20260610","6호선","신내","1","0","20260613"
"20260610","경춘선","신내","3562","3320","20260613"
"20260610","9호선","신논현","33985","34586","20260613"
"20260610","2호선","신답","2076","2377","20260613"
"20260610","6호선","신당","9521","10044","20260613"
"20260610","2호선","신당","16974","17482","20260613"
"20260610","2호선","신대방","28137","27073","20260613"
"20260610","7호선","신대방삼거리","17217","16764","20260613"
"20260610","2호선","신도림","54113","51858","20260613"
"20260610","경부선","신도림","4710","4910","20260613"
"20260610","경강선","신둔도예촌","1823","1582","20260613"
"20260610","신림선","신림","2595","3172","20260613"
"20260610","2호선","신림","61837","61392","20260613"
"20260610","9호선","신목동","5573","5035","20260613"
"20260610","9호선","신반포","6148","5772","20260613"
"20260610","9호선","신방화","7749","7751","20260613"
"20260610","3호선","신사","28453","29978","20260613"
"20260610","2호선","신설동","4065","3936","20260613"
"20260610","1호선","신설동","16418","15987","20260613"
"20260610","우이신설선","신설동","2927","2768","20260613"
"20260610","4호선","신용산","23739","25575","20260613"
"20260610","중앙선","신원","189","195","20260613"
"20260610","경원선","신이문","10009","9227","20260613"
"20260610","5호선","신정(은행정)","15640","12890","20260613"
"20260610","2호선","신정네거리","11419","11722","20260613"
"20260610","장항선","신창(순천향대)","3113","2860","20260613"
"20260610","경의선","신촌","1334","1627","20260613"
"20260610","2호선","신촌","41795","41823","20260613"
"20260610","수인선","신포","2089","2096","20260613"
"20260610","7호선","신풍","13866","13068","20260613"
"20260610","8호선","신흥","6082","6227","20260613"
"20260610","4호선","쌍문","33378","31050","20260613"
"20260610","장항선","쌍용(나사렛대)","3619","3414","20260613"
"20260610","장항선","아산","4851","4496","20260613"
"20260610","중앙선","아신","590","600","20260613"
"20260610","5호선","아차산(어린이대공원후문)","16385","16273","20260613"
"20260610","2호선","아현","12721","12073","20260613"
"20260610","3호선","안국","30916","32192","20260613"
"20260610","안산선","안산","12914","11817","20260613"
"20260610","6호선","안암(고대병원앞)","17206","17853","20260613"
"20260610","경부선","안양","29646","29250","20260613"
"20260610","8호선","암사","18497","17050","20260613"
"20260610","8호선","암사역사공원","8638","7592","20260613"
"20260610","3호선","압구정","33536","35942","20260613"
"20260610","분당선","압구정로데오","19494","21174","20260613"
"20260610","5호선","애오개","7812","7529","20260613"
"20260610","경의선","야당","8323","8511","20260613"
"20260610","수인선","야목","878","763","20260613"
"20260610","분당선","야탑","29373","31267","20260613"
"20260610","6호선","약수","4249","4125","20260613"
"20260610","3호선","약수","14504","14416","20260613"
"20260610","중앙선","양수","1976","1982","20260613"
"20260610","중앙선","양원","3785","3821","20260613"
"20260610","3호선","양재(서초구청)","44872","47233","20260613"
"20260610","중앙선","양정","546","485","20260613"
"20260610","경원선","양주","7892","7527","20260613"
"20260610","2호선","양천구청","7886","8442","20260613"
"20260610","9호선","양천향교","13024","13581","20260613"
"20260610","5호선","양평","10125","9844","20260613"
"20260610","중앙선","양평","3369","3522","20260613"
"20260610","7호선","어린이대공원(세종대)","21673","22580","20260613"
"20260610","수인선","어천","1838","1850","20260613"
